PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
0,6.38,3.71,0.51,0.3,309,99.0,36.0,distr,e/h,foc,y/h,"4347.14, 534.45","352.97, 220.62",72.0,12.00214029962268,0.00358196,0.102241,0.0381+-0.0166,0.0184+-0.0184
0,6.38,3.71,0.51,0.3,206,99.0,36.0,distr,e/h,foc,y/h,"543.86, 195.39","352.97, 220.62",72.0,11.97092405102794,0.0,0.0981446,0.0051+-0.0048,0.0438+-0.0002
0,6.38,3.71,0.51,0.3,103,99.0,36.0,distr,e/h,foc,y/h,"258.25, 128.81","352.97, 220.62",72.0,11.94007501300982,0.0,0.0981446,0.0106+-0.0106,0.0471+-0.0007
0,7.2891691219814785,2.8337028041778147,0.6548522058025408,0.32339874410957725,290,58.0527774256727,79.30866471776362,distr,e/h,free,e/s,"3015.77, 759.21","4434.23, 442.63",78.17374635687793,11.809170719193302,0.0,0.0981446,0.0414+-0.0022,0.0430+-0.0430
0,7.29,2.83,0.65,0.32,289,58.0,79.0,distr,e/h,free,e/s,"3015.77, 759.21","4434.23, 442.63",78.0,11.80914934361495,0.00358196,0.102241,0.0353+-0.0093,0.1164+-0.1164
0,7.29,2.83,0.65,0.32,193,58.0,79.0,distr,e/h,free,e/s,"857.57, 184.95","4434.23, 442.63",78.0,11.77975037959739,0.0,0.0981446,0.0188+-0.0143,0.0000+-0.0000
0,7.29,2.83,0.65,0.32,97,58.0,79.0,distr,e/h,free,e/s,"345.57, 151.68","4434.23, 442.63",78.0,11.75127350458518,0.0,0.0981446,0.0026+-0.0026,0.3102+-0.0017
0,7.29,2.83,0.65,0.32,1,58.0,79.0,distr,e/h,free,e/s,"335.34, 167.56","4434.23, 442.63",78.0,11.72310557561154,0.0,0.0981446,0.0123+-0.0068,0.3153+-0.0068
0,7.29,2.83,0.65,0.32,289,58.0,79.0,distr,e/h,free,e/s,"3015.77, 759.21","4434.23, 442.63",78.0,11.80914934361495,0.00358196,0.102241,0.0551+-0.0326,0.1542+-0.1542
0,7.29,2.83,0.65,0.32,193,58.0,79.0,distr,e/h,free,e/s,"973.50, 181.13","4434.23, 442.63",78.0,11.77975684669149,0.0,0.0981446,0.0375+-0.0019,0.1125+-0.1125
0,7.29,2.83,0.65,0.32,97,58.0,79.0,distr,e/h,free,e/s,"345.57, 151.68","4434.23, 442.63",78.0,11.75127865069001,0.0,0.0981446,0.0183+-0.0183,0.3221+-0.0000
0,7.29,2.83,0.65,0.32,1,58.0,79.0,distr,e/h,free,e/s,"335.34, 167.56","4434.23, 442.63",78.0,11.72311379398159,0.0,0.0981446,0.0196+-0.0104,0.3153+-0.0068
0,7.29,2.83,0.65,0.32,289,58.0,79.0,distr,e/h,free,e/s,"3015.77, 759.21","4434.23, 442.63",78.0,11.80914934361495,0.0,0.0981446,0.0171+-0.0081,0.0000+-0.0000
0,7.29,2.83,0.65,0.32,193,58.0,79.0,distr,e/h,free,e/s,"1321.31, 169.69","4434.23, 442.63",78.0,11.77975390159372,0.0,0.0981446,0.0256+-0.0172,0.1490+-0.1490
0,7.29,2.83,0.65,0.32,97,58.0,79.0,distr,e/h,free,e/s,"336.84, 164.70","4434.23, 442.63",78.0,11.75126607042701,0.0,0.0981446,0.0089+-0.0002,0.3102+-0.0017
0,7.29,2.83,0.65,0.32,1,58.0,79.0,distr,e/h,free,e/s,"335.55, 167.14","4434.23, 442.63",78.0,11.7230930337691,0.0,0.0981446,0.0090+-0.0038,0.3169+-0.0119
0,7.441103420518722,2.176920615022787,0.5282554197651932,0.18824190543477853,362,65.33099619358194,82.14520056132643,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.64537716236845,12.30375335134924,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,361,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.30372892213653,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,241,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.2670089607192,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,121,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.2314232089248,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,1,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.19691202189933,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,361,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.30372892213653,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,241,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.26700874780731,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,121,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.23142425976203,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,1,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.19690050361021,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,361,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.30372892213653,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,241,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.26701912266692,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,121,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.23143696756561,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.44,2.18,0.53,0.19,1,65.0,82.0,free,y/u,free,e/h,"2250.17, 407.14","2381.88, 335.87",68.0,12.19690626276488,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.069995441105374,3.8542033888433744,0.6070530364633998,0.3174435439976258,420,32.78901639058669,55.22303414729353,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",95.96575554066703,11.4886091000322,0.000468738,0.0989152,0.9161+-0.0785,0.0124+-0.0124
0,7.07,3.85,0.61,0.32,419,32.0,55.0,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",95.0,11.48857856356554,0.0,0.0981446,0.9573+-0.0357,0.0000+-0.0000
1,7.07,3.85,0.61,0.32,279,32.0,55.0,distr,y/u,foc,y/s,"352.49, 184.13","1003.85, 774.62",95.0,11.4458137643323,0.0619394,0.16173,0.8265+-0.0370,0.1419+-0.1172
1,7.07,3.85,0.61,0.32,139,32.0,55.0,distr,y/u,foc,y/s,"352.49, 184.13","1003.85, 774.62",95.0,11.40491787863281,0.0,0.0981446,0.4366+-0.4366,0.4366+-0.0281
0,7.07,3.85,0.61,0.32,419,32.0,55.0,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",95.0,11.48857856356554,0.0,0.0981446,0.9378+-0.0034,0.0000+-0.0000
1,7.07,3.85,0.61,0.32,279,32.0,55.0,distr,y/u,foc,y/s,"188.14, 181.53","1003.85, 774.62",95.0,11.44581712282452,0.0712232,0.170976,0.7444+-0.1150,0.2166+-0.1919
1,7.07,3.85,0.61,0.32,139,32.0,55.0,distr,y/u,foc,y/s,"351.05, 183.39","1003.85, 774.62",95.0,11.40493944120831,0.0,0.0981446,0.4298+-0.4298,0.4081+-0.0954
0,7.07,3.85,0.61,0.32,419,32.0,55.0,distr,y/u,foc,y/s,"897.86, 674.11","1003.85, 774.62",95.0,11.48857856356554,0.0,0.0981446,0.9264+-0.0644,0.0000+-0.0000
0,7.07,3.85,0.61,0.32,279,32.0,55.0,distr,y/u,foc,y/s,"353.96, 179.72","1003.85, 774.62",95.0,11.44580982429492,0.000468738,0.0989152,0.5051+-0.1269,0.0902+-0.0238
0,7.07,3.85,0.61,0.32,139,32.0,55.0,distr,y/u,foc,y/s,"354.90, 177.76","1003.85, 774.62",95.0,11.4049247507285,0.0,0.0981446,0.7507+-0.0767,0.0637+-0.0223
0,7.2781178471104635,2.421733590031728,0.763147865005715,0.3591391167474476,351,79.6576915706529,46.977327770677206,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.14655892195715,11.104901371221324,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,350,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.10487694200861,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,233,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.09027787663048,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,116,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.12670413401066,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,350,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.10487694200861,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,233,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.09022073645822,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,116,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.12663797406377,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,350,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.10487694200861,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,233,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.09023899035001,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.28,2.42,0.76,0.36,116,79.0,46.0,free,e/h,distr,e/h,"2970.74, 312.58","403.78, 753.84",46.0,11.1266650917129,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,5.05093221756174,3.72317093352909,0.5752299181878051,0.30695682129624485,324,83.91250723648494,85.23437512075375,foc,y/h,distr,e/s,"2233.51, 464.92","2434.94, 304.36",60.54580436852878,12.299314216440656,0.0,0.0981446,0.0852+-0.0000,0.0000+-0.0000
0,5.05,3.72,0.58,0.31,323,83.0,85.0,foc,y/h,distr,e/s,"2233.51, 464.92","2434.94, 304.36",60.0,12.2992928408623,0.0,0.0981446,0.0852+-0.0000,0.0000+-0.0000
0,5.05,3.72,0.58,0.31,215,83.0,85.0,foc,y/h,distr,e/s,"359.71, 164.64","2434.94, 304.36",60.0,12.26623289903918,0.332512,0.432506,0.0205+-0.0022,0.1487+-0.0074
0,5.05,3.72,0.58,0.31,107,83.0,85.0,foc,y/h,distr,e/s,"359.71, 164.64","2434.94, 304.36",60.0,12.23419655287676,0.0,0.0981446,0.0198+-0.0000,0.1473+-0.0003
0,5.05,3.72,0.58,0.31,323,83.0,85.0,foc,y/h,distr,e/s,"2233.51, 464.92","2434.94, 304.36",60.0,12.2992928408623,0.0,0.0981446,0.0852+-0.0000,0.0000+-0.0000
0,5.05,3.72,0.58,0.31,215,83.0,85.0,foc,y/h,distr,e/s,"359.71, 164.64","2434.94, 304.36",60.0,12.2662335731087,0.275502,0.375352,0.0154+-0.0064,0.1807+-0.0357
0,5.05,3.72,0.58,0.31,107,83.0,85.0,foc,y/h,distr,e/s,"359.71, 164.64","2434.94, 304.36",60.0,12.23420016318902,0.0,0.0981446,0.0101+-0.0101,0.1487+-0.0129
0,5.05,3.72,0.58,0.31,323,83.0,85.0,foc,y/h,distr,e/s,"2233.51, 464.92","2434.94, 304.36",60.0,12.2992928408623,0.0,0.0981446,0.0852+-0.0000,0.0000+-0.0000
0,5.05,3.72,0.58,0.31,215,83.0,85.0,foc,y/h,distr,e/s,"359.71, 164.64","2434.94, 304.36",60.0,12.26623598222021,0.262878,0.362857,0.0196+-0.0002,0.1612+-0.0026
0,5.05,3.72,0.58,0.31,107,83.0,85.0,foc,y/h,distr,e/s,"359.71, 164.64","2434.94, 304.36",60.0,12.23421213594478,0.0,0.0981446,0.0191+-0.0027,0.1143+-0.0422
0,6.338665592971463,3.276051148588825,0.7482240049492284,0.2577989936704044,511,83.3949001635538,94.08240515443084,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.75541654161228,11.945770462918258,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,510,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.94573381921734,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,340,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.89449108514325,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,170,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.84424435419211,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,510,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.94573381921734,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,340,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.89449702632017,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,170,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.84425211870329,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,510,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.94573381921734,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,340,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.89448811456742,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.34,3.28,0.75,0.26,170,83.0,94.0,free,e/s,foc,y/h,"3035.95, 476.62","3222.69, 767.67",72.0,11.84423621023819,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.016624826588755,3.83758272463015,0.5395411648074007,0.17696854406314494,546,32.45835256675346,59.077538234673156,distr,y/h,distr,e/s,"1810.22, 215.79","77.26, 630.90",56.991834870328574,11.572699458522198,0.329966,0.429831,0.0183+-0.0010,0.2426+-0.0015
0,6.02,3.84,0.54,0.18,545,32.0,59.0,distr,y/h,distr,e/s,"1810.22, 215.79","77.26, 630.90",56.0,11.57265976121154,0.313088,0.412984,0.0512+-0.0312,0.1386+-0.0007
0,6.02,3.84,0.54,0.18,363,32.0,59.0,distr,y/h,distr,e/s,"349.05, 171.56","77.26, 630.90",56.0,11.51779531271291,0.12655,0.226358,0.0194+-0.0125,0.2495+-0.0130
0,6.02,3.84,0.54,0.18,181,32.0,59.0,distr,y/h,distr,e/s,"347.86, 173.84","77.26, 630.90",56.0,11.46464299586078,0.0,0.0981446,0.0035+-0.0035,0.2736+-0.0126
0,6.02,3.84,0.54,0.18,545,32.0,59.0,distr,y/h,distr,e/s,"1810.22, 215.79","77.26, 630.90",56.0,11.57265976121154,0.296492,0.396454,0.0318+-0.0140,0.1947+-0.0357
0,6.02,3.84,0.54,0.18,363,32.0,59.0,distr,y/h,distr,e/s,"348.33, 172.92","77.26, 630.90",56.0,11.51779995250154,0.162143,0.261884,0.0059+-0.0059,0.2532+-0.0053
0,6.02,3.84,0.54,0.18,181,32.0,59.0,distr,y/h,distr,e/s,"347.83, 173.90","77.26, 630.90",56.0,11.4646540171938,0.0,0.0981446,0.0124+-0.0089,0.2266+-0.0123
0,6.02,3.84,0.54,0.18,545,32.0,59.0,distr,y/h,distr,e/s,"1810.22, 215.79","77.26, 630.90",56.0,11.57265976121154,0.32666,0.426627,0.0777+-0.0038,0.1521+-0.0113
2,6.02,3.84,0.54,0.18,363,32.0,59.0,distr,y/h,distr,e/s,"934.20, 182.37","2621.05, 191.71",56.0,11.5178079136936,0.588696,0.688629,0.1351+-0.0047,0.0217+-0.0163
5,6.02,3.84,0.54,0.18,181,32.0,59.0,distr,y/h,distr,e/s,"2964.44, 197.78","2878.99, 197.35",56.0,11.46465434284738,,,,
0,5.8327260945207025,4.257832155365476,0.5077860441022307,0.3331455174208649,637,61.75562984685622,49.01134371742514,free,e/h,foc,e/s,"107.37, 392.88","2588.26, 228.29",36.31161230066272,11.609132669713091,0.901855,1.0,0.0317+-0.0005,0.2662+-0.0000
0,5.83,4.26,0.51,0.33,636,61.0,49.0,free,e/h,foc,e/s,"107.37, 392.88","2588.26, 228.29",36.0,11.60908686519772,0.901855,1.0,0.0266+-0.0032,0.2680+-0.0018
4,5.83,4.26,0.51,0.33,424,61.0,49.0,free,e/h,foc,e/s,"351.19, 383.53","2931.67, 196.75",36.0,11.54519820839768,0.901855,1.0,0.0230+-0.0010,
5,5.83,4.26,0.51,0.33,212,61.0,49.0,free,e/h,foc,e/s,"3005.24, 281.77","2931.67, 196.75",36.0,11.48400739016016,,,,
0,5.83,4.26,0.51,0.33,636,61.0,49.0,free,e/h,foc,e/s,"107.37, 392.88","2588.26, 228.29",36.0,11.60908686519772,0.901855,1.0,0.0211+-0.0014,0.2644+-0.0055
4,5.83,4.26,0.51,0.33,424,61.0,49.0,free,e/h,foc,e/s,"290.24, 385.87","2911.67, 196.77",36.0,11.54519525845036,0.901855,1.0,0.0229+-0.0026,
5,5.83,4.26,0.51,0.33,212,61.0,49.0,free,e/h,foc,e/s,"2933.29, 284.53","2911.67, 196.77",36.0,11.48397889636865,,,,
0,5.83,4.26,0.51,0.33,636,61.0,49.0,free,e/h,foc,e/s,"107.37, 392.88","2588.26, 228.29",36.0,11.60908686519772,0.901855,1.0,0.0202+-0.0004,0.2644+-0.0018
3,5.83,4.26,0.51,0.33,424,61.0,49.0,free,e/h,foc,e/s,"405.49, 176.62","2931.67, 196.75",36.0,11.54520141140805,0.901855,1.0,0.0255+-0.0027,0.0426+-0.0020
5,5.83,4.26,0.51,0.33,212,61.0,49.0,free,e/h,foc,e/s,"3005.24, 281.77","2931.67, 196.75",36.0,11.48397410781985,,,,
0,5.085724972568413,3.0942975912201174,0.7261149756250017,0.33269821902484686,317,99.9358946042848,48.064821259468786,foc,y/s,distr,e/s,"3899.40, 774.18","4010.89, 767.06",42.69068341397624,11.253658106395182,0.0,0.0981446,0.1723+-0.0054,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,316,99.0,48.0,foc,y/s,distr,e/s,"3899.40, 774.18","4010.89, 767.06",42.0,11.25363673081683,0.0,0.0981446,0.3048+-0.0665,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,211,99.0,48.0,foc,y/s,distr,e/s,"3092.65, 564.46","4010.89, 767.06",42.0,11.22180193561423,0.0,0.0981446,0.4355+-0.0406,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,106,99.0,48.0,foc,y/s,distr,e/s,"397.69, 160.02","4010.89, 767.06",42.0,11.19035230305992,0.0,0.0981446,0.0000+-0.0000,0.1711+-0.1207
0,5.09,3.09,0.73,0.33,1,99.0,48.0,foc,y/s,distr,e/s,"397.69, 160.02","4010.89, 767.06",42.0,11.159856236369,0.0,0.0981446,0.0000+-0.0000,0.1534+-0.0114
0,5.09,3.09,0.73,0.33,316,99.0,48.0,foc,y/s,distr,e/s,"3899.40, 774.18","4010.89, 767.06",42.0,11.25363673081683,0.0,0.0981446,0.2446+-0.0089,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,211,99.0,48.0,foc,y/s,distr,e/s,"3092.65, 564.46","4010.89, 767.06",42.0,11.22179292916243,0.0,0.0981446,0.4149+-0.0629,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,106,99.0,48.0,foc,y/s,distr,e/s,"397.69, 160.02","4010.89, 767.06",42.0,11.19033435150877,0.0,0.0981446,0.0000+-0.0000,0.0799+-0.0080
0,5.09,3.09,0.73,0.33,1,99.0,48.0,foc,y/s,distr,e/s,"397.69, 160.02","4010.89, 767.06",42.0,11.1598403890261,0.0,0.0981446,0.0000+-0.0000,0.1746+-0.0034
0,5.09,3.09,0.73,0.33,316,99.0,48.0,foc,y/s,distr,e/s,"3899.40, 774.18","4010.89, 767.06",42.0,11.25363673081683,0.0,0.0981446,0.2170+-0.0563,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,211,99.0,48.0,foc,y/s,distr,e/s,"3092.65, 564.46","4010.89, 767.06",42.0,11.22179593133385,0.0,0.0981446,0.2080+-0.0328,0.0000+-0.0000
0,5.09,3.09,0.73,0.33,106,99.0,48.0,foc,y/s,distr,e/s,"397.69, 160.02","4010.89, 767.06",42.0,11.19036078216589,0.0,0.0981446,0.0000+-0.0000,0.1813+-0.1024
0,5.09,3.09,0.73,0.33,1,99.0,48.0,foc,y/s,distr,e/s,"397.69, 160.02","4010.89, 767.06",42.0,11.1598664982172,0.0,0.0981446,0.0000+-0.0000,0.1774+-0.1216
0,5.146978858536902,4.1322826550306715,0.7896940853591072,0.11397955557644587,498,51.311946860845396,52.73491370685072,foc,y/h,distr,e/s,"4368.95, 701.34","2229.06, 294.91",54.454530064814634,12.318491778045125,0.0,0.0981446,0.0890+-0.0002,0.0000+-0.0000
0,5.15,4.13,0.79,0.11,497,51.0,52.0,foc,y/h,distr,e/s,"4368.95, 701.34","2229.06, 294.91",54.0,12.31845513434421,0.0,0.0981446,0.0893+-0.0000,0.0000+-0.0000
0,5.15,4.13,0.79,0.11,331,51.0,52.0,foc,y/h,distr,e/s,"367.53, 177.39","2229.06, 294.91",54.0,12.26842167333832,0.682802,0.782778,0.0092+-0.0092,0.1913+-0.0004
0,5.15,4.13,0.79,0.11,165,51.0,52.0,foc,y/h,distr,e/s,"367.53, 177.39","2229.06, 294.91",54.0,12.21932985678643,0.0,0.0981446,0.0230+-0.0002,0.1380+-0.0100
0,5.15,4.13,0.79,0.11,497,51.0,52.0,foc,y/h,distr,e/s,"4368.95, 701.34","2229.06, 294.91",54.0,12.31845513434421,0.0,0.0981446,0.0890+-0.0002,0.0000+-0.0000
0,5.15,4.13,0.79,0.11,331,51.0,52.0,foc,y/h,distr,e/s,"367.53, 177.39","2229.06, 294.91",54.0,12.26842479962779,0.661971,0.761877,0.0015+-0.0015,0.1788+-0.0160
0,5.15,4.13,0.79,0.11,165,51.0,52.0,foc,y/h,distr,e/s,"367.53, 177.39","2229.06, 294.91",54.0,12.21933999259815,0.0,0.0981446,0.0210+-0.0210,0.1633+-0.0376
0,5.15,4.13,0.79,0.11,497,51.0,52.0,foc,y/h,distr,e/s,"4368.95, 701.34","2229.06, 294.91",54.0,12.31845513434421,0.0,0.0981446,0.0893+-0.0000,0.0000+-0.0000
0,5.15,4.13,0.79,0.11,331,51.0,52.0,foc,y/h,distr,e/s,"367.53, 177.39","2229.06, 294.91",54.0,12.26842182706493,0.695282,0.795047,0.0230+-0.0230,0.1987+-0.0177
0,5.15,4.13,0.79,0.11,165,51.0,52.0,foc,y/h,distr,e/s,"367.53, 177.39","2229.06, 294.91",54.0,12.21932573393726,0.0,0.0981446,0.0186+-0.0012,0.1929+-0.0117
0,7.124630416018002,3.5904143313584935,0.5298584071656316,0.11063051716112346,432,38.42604760062719,79.2417409120198,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",76.30666854236355,11.156921576800098,0.0,0.0981446,0.7736+-0.0120,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,431,38.0,79.0,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",76.0,11.15689104033344,0.0,0.0981446,0.7775+-0.0110,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,287,38.0,79.0,foc,y/u,distr,y/s,"2149.73, 176.05","176.55, 363.53",76.0,11.11290890825969,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,143,38.0,79.0,foc,y/u,distr,y/s,"2149.73, 176.05","176.55, 363.53",76.0,11.11070556213972,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,431,38.0,79.0,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",76.0,11.15689104033344,0.0,0.0981446,0.7708+-0.0096,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,287,38.0,79.0,foc,y/u,distr,y/s,"2247.97, 177.36","176.55, 363.53",76.0,11.11290271689896,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,143,38.0,79.0,foc,y/u,distr,y/s,"2247.97, 177.36","176.55, 363.53",76.0,11.11046583886825,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,431,38.0,79.0,foc,y/u,distr,y/s,"3754.34, 789.02","176.55, 363.53",76.0,11.15689104033344,0.0,0.0981446,0.7830+-0.0025,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,287,38.0,79.0,foc,y/u,distr,y/s,"2033.75, 173.97","176.55, 363.53",76.0,11.11291742659303,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,7.12,3.59,0.53,0.11,143,38.0,79.0,foc,y/u,distr,y/s,"2033.75, 173.97","176.55, 363.53",76.0,11.11186606949268,0.0,0.0981446,0.0000+-0.0000,0.0000+-0.0000
0,6.631666787525621,2.3175849052300066,0.6439864588892803,0.35402379360818204,604,56.97928124257898,73.7770494849456,distr,y/s,distr,e/h,"104.91, 208.84","2206.47, 300.61",84.6934168666723,11.257820545086895,0.442633,0.542552,0.0768+-0.0768,0.0118+-0.0007
0,6.63,2.32,0.64,0.35,603,56.0,73.0,distr,y/s,distr,e/h,"104.91, 208.84","2206.47, 300.61",84.0,11.25777779417142,0.489766,0.589638,0.0377+-0.0195,0.0120+-0.0001
3,6.63,2.32,0.64,0.35,402,56.0,73.0,distr,y/s,distr,e/h,"394.36, 169.53","2869.81, 195.09",84.0,11.19688161051963,0.462396,0.562296,0.0649+-0.0037,0.0741+-0.0560
3,6.63,2.32,0.64,0.35,201,56.0,73.0,distr,y/s,distr,e/h,"394.36, 169.53","2869.81, 195.09",84.0,11.13854672890983,0.260921,0.360877,0.0637+-0.0021,0.1426+-0.1426
0,6.63,2.32,0.64,0.35,603,56.0,73.0,distr,y/s,distr,e/h,"104.91, 208.84","2206.47, 300.61",84.0,11.25777779417142,0.442633,0.542552,0.0113+-0.0113,0.0163+-0.0002
4,6.63,2.32,0.64,0.35,402,56.0,44.0,distr,y/s,distr,e/h,"772.96, 165.67","2840.80, 201.48",84.0,11.1969048171712,0.858885,0.958622,0.3274+-0.0302,
